l1_size,l2_size,noc_bw,offchip_bw,dim_num,dim_out,dim_mid,dim_in,p_c,p_k,p_x,p_y,p_r,p_s,o_c_out_0,o_k_out_0,o_x_out_0,o_y_out_0,o_r_out_0,o_s_out_0,o_c_mid_0,o_k_mid_0,o_x_mid_0,o_y_mid_0,o_r_mid_0,o_s_mid_0,o_c_in_0,o_k_in_0,o_x_in_0,o_y_in_0,o_r_in_0,o_s_in_0,t_c_d1_0,t_c_d2_0,t_c_d3_0,t_k_d1_0,t_k_d2_0,t_k_d3_0,t_x_d1_0,t_x_d2_0,t_x_d3_0,t_y_d1_0,t_y_d2_0,t_y_d3_0,o_c_out_1,o_k_out_1,o_x_out_1,o_y_out_1,o_r_out_1,o_s_out_1,o_c_mid_1,o_k_mid_1,o_x_mid_1,o_y_mid_1,o_r_mid_1,o_s_mid_1,o_c_in_1,o_k_in_1,o_x_in_1,o_y_in_1,o_r_in_1,o_s_in_1,t_c_d1_1,t_c_d2_1,t_c_d3_1,t_k_d1_1,t_k_d2_1,t_k_d3_1,t_x_d1_1,t_x_d2_1,t_x_d3_1,t_y_d1_1,t_y_d2_1,t_y_d3_1,o_c_out_2,o_k_out_2,o_x_out_2,o_y_out_2,o_r_out_2,o_s_out_2,o_c_mid_2,o_k_mid_2,o_x_mid_2,o_y_mid_2,o_r_mid_2,o_s_mid_2,o_c_in_2,o_k_in_2,o_x_in_2,o_y_in_2,o_r_in_2,o_s_in_2,t_c_d1_2,t_c_d2_2,t_c_d3_2,t_k_d1_2,t_k_d2_2,t_k_d3_2,t_x_d1_2,t_x_d2_2,t_x_d3_2,t_y_d1_2,t_y_d2_2,t_y_d3_2,o_c_out_3,o_k_out_3,o_x_out_3,o_y_out_3,o_r_out_3,o_s_out_3,o_c_mid_3,o_k_mid_3,o_x_mid_3,o_y_mid_3,o_r_mid_3,o_s_mid_3,o_c_in_3,o_k_in_3,o_x_in_3,o_y_in_3,o_r_in_3,o_s_in_3,t_c_d1_3,t_c_d2_3,t_c_d3_3,t_k_d1_3,t_k_d2_3,t_k_d3_3,t_x_d1_3,t_x_d2_3,t_x_d3_3,t_y_d1_3,t_y_d2_3,t_y_d3_3,o_c_out_4,o_k_out_4,o_x_out_4,o_y_out_4,o_r_out_4,o_s_out_4,o_c_mid_4,o_k_mid_4,o_x_mid_4,o_y_mid_4,o_r_mid_4,o_s_mid_4,o_c_in_4,o_k_in_4,o_x_in_4,o_y_in_4,o_r_in_4,o_s_in_4,t_c_d1_4,t_c_d2_4,t_c_d3_4,t_k_d1_4,t_k_d2_4,t_k_d3_4,t_x_d1_4,t_x_d2_4,t_x_d3_4,t_y_d1_4,t_y_d2_4,t_y_d3_4,o_c_out_5,o_k_out_5,o_x_out_5,o_y_out_5,o_r_out_5,o_s_out_5,o_c_mid_5,o_k_mid_5,o_x_mid_5,o_y_mid_5,o_r_mid_5,o_s_mid_5,o_c_in_5,o_k_in_5,o_x_in_5,o_y_in_5,o_r_in_5,o_s_in_5,t_c_d1_5,t_c_d2_5,t_c_d3_5,t_k_d1_5,t_k_d2_5,t_k_d3_5,t_x_d1_5,t_x_d2_5,t_x_d3_5,t_y_d1_5,t_y_d2_5,t_y_d3_5,o_c_out_6,o_k_out_6,o_x_out_6,o_y_out_6,o_r_out_6,o_s_out_6,o_c_mid_6,o_k_mid_6,o_x_mid_6,o_y_mid_6,o_r_mid_6,o_s_mid_6,o_c_in_6,o_k_in_6,o_x_in_6,o_y_in_6,o_r_in_6,o_s_in_6,t_c_d1_6,t_c_d2_6,t_c_d3_6,t_k_d1_6,t_k_d2_6,t_k_d3_6,t_x_d1_6,t_x_d2_6,t_x_d3_6,t_y_d1_6,t_y_d2_6,t_y_d3_6,latency,energy,area,power,cnt_pes,l1_mem,l2_mem,edp
128.0,2048000.0,256.0,64.0,3.0,10.0,46.0,26.0,2.0,4.0,5.0,3.0,5.0,6.0,2.0,2.0,6.0,3.0,6.0,6.0,5.0,5.0,3.0,1.0,4.0,3.0,3.0,1.0,3.0,5.0,5.0,6.0,2.0,512.0,1.0,1536.0,96.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,4.0,6.0,6.0,4.0,5.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,5.0,2.0,3.0,32.0,4.0,1.0,16.0,2.0,1.0,1.0,64.0,1.0,1.0,1.0,1.0,5.0,4.0,6.0,2.0,3.0,1.0,6.0,4.0,4.0,1.0,1.0,3.0,5.0,1.0,5.0,3.0,4.0,2.0,64.0,2.0,1.0,16.0,16.0,1.0,16.0,8.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,5.0,4.0,1.0,4.0,4.0,6.0,5.0,5.0,1.0,8.0,32.0,1.0,128.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,6.0,4.0,6.0,2.0,1.0,3.0,4.0,5.0,4.0,2.0,2.0,1.0,6.0,3.0,2.0,4.0,16.0,1.0,1.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,5.0,1.0,4.0,2.0,1.0,4.0,4.0,5.0,4.0,4.0,1.0,1.0,1.0,3.0,4.0,6.0,128.0,32.0,1.0,4.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,2.0,5.0,6.0,4.0,1.0,5.0,3.0,4.0,3.0,3.0,3.0,4.0,1.0,6.0,6.0,4.0,512.0,1.0,64.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7078575472.0,12579958.360000003,77496000000.0,119.21051041666666,11960.0,514.0,2097152.0,8.904818468587738e+16
512000.0,2048000.0,256.0,64.0,2.0,18.0,2.0,42.0,4.0,6.0,6.0,6.0,2.0,2.0,5.0,4.0,4.0,2.0,1.0,2.0,4.0,2.0,3.0,1.0,1.0,3.0,3.0,6.0,6.0,2.0,2.0,4.0,32.0,16.0,1.0,16.0,1536.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,1.0,4.0,2.0,3.0,2.0,5.0,4.0,3.0,2.0,2.0,4.0,6.0,1.0,3.0,1.0,1.0,64.0,1.0,1.0,64.0,16.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,4.0,4.0,6.0,4.0,6.0,5.0,3.0,5.0,3.0,2.0,4.0,3.0,3.0,8.0,32.0,1.0,16.0,16.0,1.0,32.0,4.0,1.0,1.0,1.0,1.0,6.0,1.0,5.0,5.0,3.0,6.0,4.0,1.0,3.0,4.0,6.0,6.0,2.0,2.0,1.0,3.0,6.0,6.0,4.0,256.0,1.0,2.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,6.0,3.0,1.0,4.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,4.0,6.0,16.0,128.0,1.0,2048.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,2.0,2.0,3.0,2.0,4.0,3.0,5.0,5.0,5.0,6.0,2.0,3.0,6.0,5.0,1.0,1.0,512.0,2.0,1.0,4.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,6.0,5.0,4.0,6.0,5.0,6.0,2.0,3.0,2.0,4.0,5.0,6.0,6.0,5.0,5.0,128.0,4.0,1.0,256.0,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3582340078.0,19566587.86,36662000.0,0.42507195138888887,84.0,514.0,136192.0,7.009417188058625e+16
512000.0,256000.0,256.0,64.0,3.0,38.0,12.0,38.0,2.0,3.0,2.0,2.0,5.0,4.0,3.0,4.0,5.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,6.0,5.0,6.0,5.0,5.0,1.0,1.0,256.0,1.0,16.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,4.0,3.0,5.0,2.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,6.0,5.0,6.0,4.0,4.0,16.0,1.0,8.0,4.0,1.0,1.0,128.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,6.0,4.0,6.0,2.0,6.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,4.0,1.0,16.0,1.0,8.0,32.0,1.0,32.0,2.0,1.0,1.0,1.0,1.0,5.0,6.0,6.0,6.0,6.0,6.0,4.0,3.0,3.0,5.0,2.0,3.0,5.0,3.0,6.0,6.0,6.0,2.0,512.0,64.0,1.0,512.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,5.0,1.0,4.0,4.0,5.0,2.0,6.0,5.0,6.0,6.0,4.0,1.0,1.0,1.0,512.0,512.0,1.0,64.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,5.0,6.0,2.0,2.0,5.0,5.0,1.0,1.0,5.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,256.0,8.0,1.0,256.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,6.0,2.0,3.0,4.0,3.0,4.0,6.0,3.0,2.0,6.0,1.0,6.0,4.0,4.0,5.0,1.0,16.0,2.0,1.0,16.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,437564404.0,12210460.36,159680000000.0,213.11864583333335,17328.0,514.0,786432.0,5342862809989025.0
256.0,64000.0,256.0,64.0,2.0,10.0,48.0,10.0,5.0,2.0,6.0,2.0,2.0,6.0,4.0,4.0,5.0,5.0,6.0,2.0,6.0,2.0,4.0,6.0,4.0,1.0,2.0,4.0,3.0,6.0,4.0,2.0,16.0,256.0,1.0,96.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,6.0,5.0,1.0,2.0,4.0,3.0,6.0,2.0,5.0,4.0,2.0,4.0,3.0,5.0,2.0,6.0,8.0,64.0,1.0,32.0,64.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,6.0,3.0,1.0,5.0,5.0,6.0,2.0,5.0,2.0,2.0,3.0,2.0,6.0,4.0,4.0,3.0,16.0,4.0,1.0,1.0,16.0,1.0,64.0,8.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,1.0,5.0,5.0,1.0,3.0,5.0,5.0,4.0,6.0,4.0,3.0,3.0,5.0,3.0,1.0,256.0,8.0,1.0,64.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,3.0,1.0,1.0,3.0,5.0,4.0,1.0,1.0,4.0,6.0,2.0,4.0,1.0,3.0,6.0,64.0,128.0,1.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,2.0,2.0,6.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,4.0,6.0,1.0,1.0,128.0,128.0,1.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0,5.0,5.0,6.0,3.0,5.0,3.0,3.0,2.0,6.0,2.0,5.0,4.0,2.0,6.0,1.0,64.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7031960092.0,33479429.54,302780000.0,2.3751412152777776,480.0,514.0,33280.0,2.3542601242820592e+17
2048000.0,32000000.0,256.0,64.0,3.0,4.0,16.0,22.0,3.0,6.0,4.0,2.0,5.0,4.0,4.0,5.0,3.0,2.0,5.0,6.0,4.0,6.0,1.0,3.0,1.0,6.0,2.0,1.0,6.0,2.0,1.0,5.0,2.0,32.0,1.0,48.0,1536.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,6.0,1.0,2.0,6.0,5.0,3.0,1.0,1.0,6.0,4.0,1.0,5.0,4.0,1.0,2.0,4.0,8.0,1.0,64.0,64.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,3.0,4.0,3.0,4.0,6.0,2.0,3.0,4.0,6.0,2.0,6.0,4.0,8.0,8.0,1.0,16.0,2.0,1.0,2.0,32.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,4.0,5.0,2.0,2.0,2.0,2.0,6.0,6.0,1.0,1.0,4.0,4.0,2.0,5.0,32.0,8.0,1.0,16.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,5.0,6.0,1.0,5.0,6.0,5.0,1.0,1.0,4.0,3.0,6.0,3.0,1.0,5.0,5.0,8.0,8.0,1.0,512.0,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,5.0,4.0,5.0,5.0,6.0,2.0,5.0,4.0,3.0,5.0,6.0,3.0,4.0,2.0,1.0,3.0,2048.0,32.0,1.0,2.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,2.0,3.0,1.0,2.0,2.0,4.0,5.0,1.0,6.0,3.0,2.0,1.0,8.0,512.0,1.0,128.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3650889762.0,12729592.119999997,1552680000.0,7.897005763888889,1408.0,514.0,1081344.0,4.6474337545343864e+16
256000.0,8192000.0,256.0,64.0,2.0,22.0,4.0,8.0,4.0,1.0,3.0,3.0,5.0,5.0,3.0,2.0,2.0,2.0,2.0,6.0,3.0,5.0,1.0,5.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,4.0,256.0,128.0,1.0,32.0,96.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,3.0,1.0,1.0,3.0,4.0,5.0,3.0,3.0,2.0,5.0,4.0,1.0,5.0,2.0,5.0,1.0,2.0,1.0,16.0,32.0,1.0,4.0,8.0,1.0,1.0,1.0,1.0,5.0,6.0,5.0,4.0,5.0,3.0,5.0,6.0,3.0,1.0,1.0,6.0,4.0,1.0,6.0,2.0,2.0,1.0,1.0,4.0,1.0,64.0,16.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,5.0,2.0,4.0,2.0,1.0,2.0,4.0,6.0,2.0,5.0,2.0,6.0,4.0,1.0,6.0,6.0,6.0,1.0,256.0,8.0,1.0,4.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,6.0,5.0,1.0,5.0,2.0,4.0,5.0,2.0,6.0,5.0,5.0,1.0,3.0,1.0,4.0,2.0,1.0,32.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,4.0,3.0,3.0,5.0,1.0,2.0,2.0,3.0,2.0,4.0,4.0,6.0,3.0,6.0,6.0,2.0,2048.0,1.0,1.0,64.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,6.0,1.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,6.0,3.0,4.0,5.0,1.0,4.0,1.0,128.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7245435776.0,29663270.8,13578500.0,0.17267799652777774,32.0,514.0,49152.0,2.1492332348749616e+17
2048.0,128000.0,256.0,64.0,1.0,32.0,48.0,22.0,3.0,1.0,2.0,4.0,2.0,2.0,5.0,3.0,1.0,5.0,4.0,2.0,4.0,6.0,2.0,1.0,6.0,2.0,3.0,3.0,1.0,6.0,2.0,4.0,2.0,512.0,1.0,768.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,5.0,5.0,2.0,2.0,3.0,3.0,5.0,6.0,5.0,6.0,2.0,1.0,1.0,16.0,128.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,2.0,3.0,6.0,5.0,1.0,6.0,5.0,1.0,4.0,6.0,6.0,3.0,3.0,3.0,2.0,1.0,6.0,5.0,1.0,32.0,1.0,128.0,1.0,1.0,32.0,16.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0,4.0,1.0,2.0,1.0,3.0,5.0,5.0,6.0,3.0,5.0,5.0,5.0,3.0,4.0,1.0,8.0,1.0,128.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,5.0,2.0,1.0,2.0,6.0,2.0,6.0,2.0,4.0,6.0,1.0,5.0,3.0,5.0,1.0,256.0,1.0,1.0,1024.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,5.0,1.0,3.0,3.0,2.0,4.0,5.0,2.0,4.0,4.0,4.0,2.0,4.0,64.0,8.0,1.0,4.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,4.0,3.0,2.0,5.0,6.0,1.0,5.0,4.0,3.0,2.0,3.0,4.0,3.0,2.0,1.0,16.0,128.0,1.0,4.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7239368992.0,57872010.60000001,9452030.0,0.10976287500000002,22.0,514.0,514.0,4.1895683904233536e+17
256.0,32000000.0,256.0,64.0,2.0,34.0,44.0,14.0,4.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,6.0,3.0,4.0,6.0,2.0,1.0,6.0,5.0,1.0,2.0,6.0,4.0,3.0,5.0,2.0,6.0,4.0,64.0,1.0,192.0,1536.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,4.0,2.0,5.0,4.0,2.0,3.0,3.0,2.0,2.0,4.0,1.0,4.0,4.0,5.0,3.0,16.0,1.0,1.0,64.0,4.0,1.0,2.0,64.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,6.0,6.0,2.0,4.0,2.0,3.0,4.0,6.0,5.0,4.0,3.0,5.0,5.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,32.0,1.0,1.0,1.0,1.0,6.0,2.0,6.0,5.0,6.0,5.0,3.0,5.0,6.0,1.0,2.0,3.0,1.0,3.0,4.0,2.0,2.0,4.0,4.0,512.0,1.0,16.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,2.0,5.0,6.0,4.0,5.0,4.0,3.0,5.0,1.0,3.0,5.0,5.0,2.0,1.0,5.0,5.0,2.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,3.0,5.0,3.0,2.0,5.0,6.0,5.0,1.0,3.0,3.0,2.0,5.0,6.0,4.0,4.0,64.0,16.0,1.0,16.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,2.0,2.0,6.0,6.0,2.0,1.0,2.0,5.0,3.0,1.0,5.0,2.0,2.0,4.0,3.0,32.0,4.0,1.0,8.0,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,171767089.0,12926555.7,431067000.0,3.1515323263888892,616.0,514.0,206848.0,2220356843385357.2
256.0,256000.0,256.0,64.0,2.0,16.0,30.0,8.0,1.0,6.0,2.0,4.0,1.0,1.0,1.0,5.0,4.0,2.0,5.0,3.0,1.0,4.0,2.0,1.0,5.0,3.0,4.0,2.0,6.0,1.0,5.0,5.0,8.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,1.0,2.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,1.0,4.0,6.0,16.0,2.0,1.0,64.0,64.0,1.0,8.0,64.0,1.0,1.0,1.0,1.0,4.0,6.0,1.0,2.0,2.0,4.0,6.0,6.0,1.0,6.0,1.0,4.0,2.0,4.0,5.0,1.0,4.0,3.0,128.0,2.0,1.0,16.0,16.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,2.0,5.0,6.0,1.0,2.0,3.0,5.0,4.0,4.0,3.0,3.0,2.0,1.0,4.0,4.0,6.0,5.0,2.0,1.0,1.0,64.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,4.0,4.0,2.0,2.0,2.0,4.0,5.0,4.0,1.0,3.0,6.0,5.0,4.0,5.0,5.0,4.0,16.0,1.0,128.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,2.0,2.0,3.0,4.0,5.0,5.0,3.0,1.0,4.0,5.0,6.0,5.0,5.0,4.0,6.0,1.0,8.0,2.0,1.0,16.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,6.0,4.0,2.0,2.0,5.0,1.0,3.0,4.0,1.0,2.0,4.0,5.0,4.0,4.0,1.0,128.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,500949400.0,29412962.479999997,122460000.0,1.317991076388889,240.0,514.0,508928.0,1.473440590657851e+16
8192.0,1024000.0,256.0,64.0,3.0,24.0,16.0,34.0,3.0,4.0,4.0,2.0,5.0,3.0,3.0,3.0,6.0,3.0,4.0,2.0,3.0,2.0,2.0,6.0,5.0,6.0,4.0,4.0,5.0,1.0,6.0,4.0,64.0,4.0,1.0,1.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,6.0,2.0,1.0,1.0,6.0,4.0,4.0,2.0,6.0,6.0,1.0,5.0,3.0,3.0,5.0,64.0,64.0,1.0,1.0,4.0,1.0,128.0,32.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,3.0,2.0,3.0,4.0,6.0,5.0,4.0,1.0,6.0,6.0,6.0,2.0,4.0,5.0,4.0,4.0,64.0,1.0,8.0,8.0,1.0,4.0,32.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,1.0,6.0,5.0,6.0,6.0,2.0,4.0,2.0,6.0,2.0,2.0,3.0,3.0,2.0,128.0,1.0,256.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,5.0,2.0,3.0,5.0,2.0,4.0,2.0,5.0,5.0,6.0,1.0,5.0,1.0,6.0,3.0,8.0,512.0,1.0,256.0,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,3.0,2.0,3.0,3.0,6.0,5.0,5.0,1.0,4.0,4.0,3.0,5.0,2.0,4.0,3.0,256.0,1.0,1.0,32.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,6.0,5.0,4.0,2.0,2.0,6.0,2.0,5.0,4.0,1.0,1.0,128.0,256.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2201277624.0,12019416.76,91889600000.0,136.29723611111112,13056.0,514.0,1441792.0,2.6458073167318576e+16
256000.0,8192000.0,256.0,64.0,2.0,6.0,38.0,22.0,1.0,5.0,3.0,2.0,3.0,6.0,3.0,5.0,2.0,3.0,3.0,5.0,6.0,2.0,6.0,4.0,2.0,2.0,3.0,4.0,2.0,1.0,3.0,2.0,512.0,4.0,1.0,128.0,192.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,5.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,4.0,1.0,6.0,1.0,2.0,1.0,2.0,8.0,1.0,128.0,8.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,6.0,6.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,5.0,1.0,3.0,4.0,1.0,4.0,3.0,1.0,2.0,32.0,16.0,1.0,64.0,2.0,1.0,64.0,64.0,1.0,1.0,1.0,1.0,5.0,3.0,5.0,4.0,3.0,4.0,3.0,6.0,2.0,4.0,1.0,4.0,4.0,1.0,6.0,5.0,1.0,2.0,128.0,256.0,1.0,256.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,5.0,4.0,6.0,5.0,5.0,5.0,3.0,6.0,2.0,2.0,6.0,3.0,3.0,6.0,4.0,3.0,8.0,16.0,1.0,1.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,6.0,2.0,4.0,5.0,5.0,3.0,2.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,1.0,8.0,1024.0,1.0,256.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,3.0,1.0,6.0,2.0,5.0,1.0,3.0,4.0,4.0,1.0,3.0,5.0,1.0,3.0,1.0,3.0,2.0,16.0,1.0,2.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3130645192.0,16800315.14,678455000.0,4.249639965277778,836.0,514.0,36864.0,5.259582581712581e+16
512000.0,512000.0,256.0,64.0,2.0,4.0,4.0,24.0,4.0,1.0,2.0,4.0,6.0,3.0,6.0,4.0,3.0,2.0,6.0,3.0,4.0,5.0,1.0,4.0,1.0,5.0,5.0,6.0,2.0,3.0,5.0,6.0,512.0,64.0,1.0,384.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,4.0,3.0,5.0,2.0,2.0,5.0,1.0,1.0,4.0,4.0,1.0,5.0,5.0,2.0,4.0,4.0,1.0,8.0,1.0,8.0,32.0,1.0,8.0,128.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,5.0,4.0,3.0,5.0,6.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,5.0,32.0,2.0,1.0,4.0,32.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,5.0,2.0,3.0,3.0,6.0,6.0,5.0,4.0,32.0,4.0,1.0,32.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,6.0,3.0,1.0,6.0,6.0,4.0,6.0,4.0,3.0,4.0,3.0,5.0,1.0,32.0,1.0,1.0,2048.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,3.0,1.0,6.0,4.0,1.0,1.0,5.0,3.0,1.0,4.0,3.0,4.0,5.0,2.0,2.0,2.0,1.0,32.0,1.0,128.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,6.0,1.0,5.0,1.0,6.0,5.0,2.0,3.0,6.0,4.0,5.0,6.0,5.0,4.0,3.0,256.0,4.0,1.0,4.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5028264810.0,36787706.18,42365800.0,0.46505886111111105,96.0,514.0,17152.0,1.8497832842551354e+17
