,reward,reward1,reward2,reward3,core,l1i_size,l1d_size,l2_size,l1i_assoc,l1d_assoc,l2_assoc,clock_rate,latency,Area,energy,power
174,24.154589371980677,60.809178743961354,32.94496776547899,17.848800518067062,6,4,32,64,1,4,1,2.7,0.000414,65.162,4.106220498,9.918407
175,8.130081300813009,20.46747967479675,44.68940151072834,97.57638161215962,1,8,128,64,2,1,1,2.8,0.00123,12.751,2.231574363,1.8142881
176,8.116883116883116,20.434253246753247,39.96743140426744,78.17244671314961,1,512,64,64,2,8,1,3.5,0.001232,16.629,2.79002416,2.26463
177,7.5462585650034715,18.997705937396237,7.80583209013217,3.2072827540401523,6,64,32,16384,1,1,1,2.8,0.000409,180.0,6.967741178,17.036042
178,7.936507936507937,19.98015873015873,26.415916735193505,34.924680348379425,2,1024,64,64,2,1,1,3.5,0.00126,43.647,6.38688456,5.068956
179,8.130081300813009,20.46747967479675,45.39990032174601,100.7037007962702,1,8,32,64,2,1,1,2.6,0.00123,12.196,2.16227358,1.757946
180,37.453183520599254,94.28838951310863,40.54453373958837,17.43437579800935,6,64,32,64,1,1,8,2.8,0.000267,66.745,2.711164191,10.154173
181,8.116883116883116,20.434253246753247,45.78926338295669,102.60500424633385,1,8,4,64,2,1,1,3.5,0.001232,12.047,2.1256567024,1.7253707
182,8.116883116883116,20.434253246753247,44.81125865359151,98.26876851681058,1,8,128,64,2,1,1,3.5,0.001232,12.751,2.2194540368,1.8015049
183,37.17472118959108,93.58736059479554,40.43161704122032,17.46726957762719,6,64,32,64,1,1,1,2.4,0.000269,65.913,2.726328718999999,10.135050999999999
184,8.116883116883116,20.434253246753247,45.593528145227474,101.72966849473401,1,8,32,64,2,1,1,3.6,0.001232,12.196,2.1439469744,1.7402167
